날짜,업종,수요량(MJ),기온(°C),조업여부,요일
2023-05-18,기타 산업,709.3,26.0,조업,목
2023-05-19,기타 산업,711.6,26.7,조업,금
2023-05-20,기타 산업,212.1,23.9,휴무,토
2023-05-21,기타 산업,222.0,28.2,휴무,일
2023-05-22,기타 산업,694.3,27.5,조업,월
2023-05-23,기타 산업,711.1,28.4,조업,화
2023-05-24,기타 산업,703.9,25.9,조업,수
2023-05-25,기타 산업,700.2,28.7,조업,목
2023-05-26,기타 산업,756.3,25.5,조업,금
2023-05-27,기타 산업,214.4,26.3,휴무,토
2023-05-28,기타 산업,218.8,25.5,휴무,일
2023-05-29,기타 산업,751.4,30.0,조업,월
2023-05-30,기타 산업,734.5,29.0,조업,화
2023-05-31,기타 산업,634.9,30.5,조업,수
2023-06-01,기타 산업,683.5,32.4,조업,목
2023-06-02,기타 산업,692.3,32.8,조업,금
2023-06-03,기타 산업,207.7,32.0,휴무,토
2023-06-04,기타 산업,207.2,32.6,휴무,일
2023-06-05,기타 산업,710.8,34.0,조업,월
2023-06-06,기타 산업,684.1,34.1,조업,화
2023-06-07,기타 산업,645.2,34.8,조업,수
2023-06-08,기타 산업,685.7,31.5,조업,목
2023-06-09,기타 산업,661.4,28.6,조업,금
2023-06-10,기타 산업,182.6,32.9,휴무,토
2023-06-11,기타 산업,188.2,33.6,휴무,일
2023-06-12,기타 산업,654.7,35.6,조업,월
2023-06-13,기타 산업,721.0,33.9,조업,화
2023-06-14,기타 산업,704.4,33.0,조업,수
2023-06-15,기타 산업,668.0,36.2,조업,목
2023-06-16,기타 산업,679.5,35.1,조업,금
2023-06-17,기타 산업,203.4,30.9,휴무,토
2023-06-18,기타 산업,216.7,29.6,휴무,일
2023-06-19,기타 산업,686.0,31.7,조업,월
2023-06-20,기타 산업,649.7,35.1,조업,화
2023-06-21,기타 산업,680.6,29.9,조업,수
2023-06-22,기타 산업,667.2,33.9,조업,목
2023-06-23,기타 산업,671.8,36.3,조업,금
2023-06-24,기타 산업,203.0,28.3,휴무,토
2023-06-25,기타 산업,200.2,33.0,휴무,일
2023-06-26,기타 산업,694.0,33.5,조업,월
2023-06-27,기타 산업,709.6,35.3,조업,화
2023-06-28,기타 산업,670.0,33.4,조업,수
2023-06-29,기타 산업,692.0,33.9,조업,목
2023-06-30,기타 산업,709.3,33.0,조업,금
2023-07-01,기타 산업,186.6,31.8,휴무,토
2023-07-02,기타 산업,186.5,34.9,휴무,일
2023-07-03,기타 산업,666.7,37.3,조업,월
2023-07-04,기타 산업,606.2,34.7,조업,화
2023-07-05,기타 산업,627.8,35.0,조업,수
2023-07-06,기타 산업,599.9,35.2,조업,목
2023-07-07,기타 산업,620.4,35.4,조업,금
2023-07-08,기타 산업,203.1,36.0,휴무,토
2023-07-09,기타 산업,189.9,36.7,휴무,일
2023-07-10,기타 산업,667.1,35.3,조업,월
2023-07-11,기타 산업,667.6,38.1,조업,화
2023-07-12,기타 산업,664.1,35.5,조업,수
2023-07-13,기타 산업,631.1,36.4,조업,목
2023-07-14,기타 산업,614.4,33.6,조업,금
2023-07-15,기타 산업,193.2,34.6,휴무,토
2023-07-16,기타 산업,191.5,36.1,휴무,일
2023-07-17,기타 산업,616.1,35.0,조업,월
2023-07-18,기타 산업,612.3,37.3,조업,화
2023-07-19,기타 산업,646.6,33.3,조업,수
2023-07-20,기타 산업,607.3,34.3,조업,목
2023-07-21,기타 산업,665.1,39.1,조업,금
2023-07-22,기타 산업,194.5,37.2,휴무,토
2023-07-23,기타 산업,179.9,35.1,휴무,일
2023-07-24,기타 산업,614.0,31.4,조업,월
2023-07-25,기타 산업,638.5,36.2,조업,화
2023-07-26,기타 산업,674.1,35.3,조업,수
2023-07-27,기타 산업,650.4,34.9,조업,목
2023-07-28,기타 산업,579.4,35.9,조업,금
2023-07-29,기타 산업,191.7,34.1,휴무,토
2023-07-30,기타 산업,194.9,34.7,휴무,일
2023-07-31,기타 산업,621.4,36.9,조업,월
2023-08-01,기타 산업,667.0,34.0,조업,화
2023-08-02,기타 산업,691.5,34.9,조업,수
2023-08-03,기타 산업,641.1,34.0,조업,목
2023-08-04,기타 산업,703.2,32.4,조업,금
2023-08-05,기타 산업,204.9,33.2,휴무,토
2023-08-06,기타 산업,205.3,32.5,휴무,일
2023-08-07,기타 산업,700.4,38.1,조업,월
2023-08-08,기타 산업,637.2,34.2,조업,화
2023-08-09,기타 산업,714.0,33.5,조업,수
2023-08-10,기타 산업,628.8,34.2,조업,목
2023-08-11,기타 산업,672.7,34.5,조업,금
2023-08-12,기타 산업,214.1,33.1,휴무,토
2023-08-13,기타 산업,202.2,33.3,휴무,일
2023-08-14,기타 산업,680.8,33.2,조업,월
2023-08-15,기타 산업,632.5,33.5,조업,화
2023-08-16,기타 산업,729.5,32.1,조업,수
2023-08-17,기타 산업,620.9,33.4,조업,목
2023-08-18,기타 산업,670.5,35.1,조업,금
2023-08-19,기타 산업,192.4,36.5,휴무,토
2023-08-20,기타 산업,197.8,29.7,휴무,일
2023-08-21,기타 산업,652.9,32.9,조업,월
2023-08-22,기타 산업,690.4,29.8,조업,화
2023-08-23,기타 산업,612.5,34.4,조업,수
2023-08-24,기타 산업,658.4,32.9,조업,목
2023-08-25,기타 산업,647.6,36.4,조업,금
2023-08-26,기타 산업,205.2,31.9,휴무,토
2023-08-27,기타 산업,206.9,32.0,휴무,일
2023-08-28,기타 산업,722.1,32.4,조업,월
2023-08-29,기타 산업,682.9,33.7,조업,화
2023-08-30,기타 산업,674.6,33.5,조업,수
2023-08-31,기타 산업,669.3,32.8,조업,목
2023-09-01,기타 산업,758.6,26.1,조업,금
2023-09-02,기타 산업,216.3,28.6,휴무,토
2023-09-03,기타 산업,223.8,28.5,휴무,일
2023-09-04,기타 산업,741.4,27.8,조업,월
2023-09-05,기타 산업,766.0,29.0,조업,화
2023-09-06,기타 산업,766.0,30.6,조업,수
2023-09-07,기타 산업,677.4,27.1,조업,목
2023-09-08,기타 산업,757.0,25.1,조업,금
2023-09-09,기타 산업,226.7,30.8,휴무,토
2023-09-10,기타 산업,224.3,25.5,휴무,일
2023-09-11,기타 산업,749.0,26.6,조업,월
2023-09-12,기타 산업,773.8,28.5,조업,화
2023-09-13,기타 산업,756.5,28.1,조업,수
2023-09-14,기타 산업,776.3,25.3,조업,목
2023-09-15,기타 산업,750.7,29.0,조업,금
2023-09-16,기타 산업,224.0,24.7,휴무,토
2023-09-17,기타 산업,247.2,24.6,휴무,일
2023-09-18,기타 산업,735.1,28.0,조업,월
2023-09-19,기타 산업,763.6,29.8,조업,화
2023-09-20,기타 산업,758.9,30.1,조업,수
2023-09-21,기타 산업,716.1,30.3,조업,목
2023-09-22,기타 산업,760.9,27.5,조업,금
2023-09-23,기타 산업,235.1,24.8,휴무,토
2023-09-24,기타 산업,238.0,29.2,휴무,일
2023-09-25,기타 산업,743.6,27.5,조업,월
2023-09-26,기타 산업,714.9,27.1,조업,화
2023-09-27,기타 산업,822.4,30.9,조업,수
2023-09-28,기타 산업,748.1,26.2,조업,목
2023-09-29,기타 산업,774.5,25.5,조업,금
2023-09-30,기타 산업,235.0,28.5,휴무,토
2023-10-01,기타 산업,244.5,20.9,휴무,일
2023-10-02,기타 산업,848.7,24.3,조업,월
2023-10-03,기타 산업,837.6,20.6,조업,화
2023-10-04,기타 산업,909.0,17.1,조업,수
2023-10-05,기타 산업,860.6,20.8,조업,목
2023-10-06,기타 산업,816.4,17.9,조업,금
2023-10-07,기타 산업,258.1,19.4,휴무,토
2023-10-08,기타 산업,248.1,22.0,휴무,일
2023-10-09,기타 산업,823.9,20.1,조업,월
2023-10-10,기타 산업,820.5,18.7,조업,화
2023-10-11,기타 산업,830.6,21.9,조업,수
2023-10-12,기타 산업,838.2,20.8,조업,목
2023-10-13,기타 산업,789.2,19.7,조업,금
2023-10-14,기타 산업,250.8,19.9,휴무,토
2023-10-15,기타 산업,240.7,18.5,휴무,일
2023-10-16,기타 산업,808.2,18.7,조업,월
2023-10-17,기타 산업,827.4,22.7,조업,화
2023-10-18,기타 산업,846.1,17.1,조업,수
2023-10-19,기타 산업,824.5,18.1,조업,목
2023-10-20,기타 산업,821.2,16.4,조업,금
2023-10-21,기타 산업,245.0,20.9,휴무,토
2023-10-22,기타 산업,254.3,20.0,휴무,일
2023-10-23,기타 산업,838.7,21.2,조업,월
2023-10-24,기타 산업,789.4,19.3,조업,화
2023-10-25,기타 산업,820.5,20.7,조업,수
2023-10-26,기타 산업,839.5,20.5,조업,목
2023-10-27,기타 산업,837.2,19.6,조업,금
2023-10-28,기타 산업,236.6,19.4,휴무,토
2023-10-29,기타 산업,233.8,20.1,휴무,일
2023-10-30,기타 산업,844.3,25.6,조업,월
2023-10-31,기타 산업,813.8,18.4,조업,화
2023-11-01,기타 산업,890.8,10.7,조업,수
2023-11-02,기타 산업,864.3,14.2,조업,목
2023-11-03,기타 산업,914.1,12.8,조업,금
2023-11-04,기타 산업,279.1,13.1,휴무,토
2023-11-05,기타 산업,266.4,15.2,휴무,일
2023-11-06,기타 산업,912.9,10.6,조업,월
2023-11-07,기타 산업,926.6,13.8,조업,화
2023-11-08,기타 산업,963.9,12.7,조업,수
2023-11-09,기타 산업,928.8,10.7,조업,목
2023-11-10,기타 산업,957.6,12.9,조업,금
2023-11-11,기타 산업,265.5,10.2,휴무,토
2023-11-12,기타 산업,269.4,12.8,휴무,일
2023-11-13,기타 산업,932.8,14.6,조업,월
2023-11-14,기타 산업,971.8,13.9,조업,화
2023-11-15,기타 산업,942.1,15.3,조업,수
2023-11-16,기타 산업,892.0,12.0,조업,목
2023-11-17,기타 산업,910.9,15.3,조업,금
2023-11-18,기타 산업,267.6,13.8,휴무,토
2023-11-19,기타 산업,271.9,12.7,휴무,일
2023-11-20,기타 산업,875.6,15.1,조업,월
2023-11-21,기타 산업,905.1,12.2,조업,화
2023-11-22,기타 산업,879.1,12.7,조업,수
2023-11-23,기타 산업,926.9,12.0,조업,목
2023-11-24,기타 산업,857.9,14.0,조업,금
2023-11-25,기타 산업,266.8,14.9,휴무,토
2023-11-26,기타 산업,271.6,13.8,휴무,일
2023-11-27,기타 산업,973.0,11.5,조업,월
2023-11-28,기타 산업,882.6,13.2,조업,화
2023-11-29,기타 산업,840.7,15.5,조업,수
2023-11-30,기타 산업,863.5,11.1,조업,목
2023-12-01,기타 산업,983.1,7.3,조업,금
2023-12-02,기타 산업,293.5,5.8,휴무,토
2023-12-03,기타 산업,312.4,5.1,휴무,일
2023-12-04,기타 산업,1087.9,4.7,조업,월
2023-12-05,기타 산업,942.3,9.5,조업,화
2023-12-06,기타 산업,986.3,8.6,조업,수
2023-12-07,기타 산업,1040.0,7.0,조업,목
2023-12-08,기타 산업,971.7,8.9,조업,금
2023-12-09,기타 산업,298.6,5.8,휴무,토
2023-12-10,기타 산업,307.0,6.6,휴무,일
2023-12-11,기타 산업,1010.7,9.7,조업,월
2023-12-12,기타 산업,965.4,3.4,조업,화
2023-12-13,기타 산업,956.8,6.0,조업,수
2023-12-14,기타 산업,1023.6,5.5,조업,목
2023-12-15,기타 산업,932.0,8.8,조업,금
2023-12-16,기타 산업,297.6,10.8,휴무,토
2023-12-17,기타 산업,316.6,7.5,휴무,일
2023-12-18,기타 산업,996.5,9.3,조업,월
2023-12-19,기타 산업,1025.2,8.3,조업,화
2023-12-20,기타 산업,1059.4,6.3,조업,수
2023-12-21,기타 산업,971.5,5.7,조업,목
2023-12-22,기타 산업,988.1,6.9,조업,금
2023-12-23,기타 산업,290.8,4.7,휴무,토
2023-12-24,기타 산업,315.7,7.5,휴무,일
2023-12-25,기타 산업,1100.5,7.5,조업,월
2023-12-26,기타 산업,1033.4,5.0,조업,화
2023-12-27,기타 산업,1032.6,5.5,조업,수
2023-12-28,기타 산업,1040.8,6.9,조업,목
2023-12-29,기타 산업,1046.2,4.6,조업,금
2023-12-30,기타 산업,295.4,7.4,휴무,토
2023-12-31,기타 산업,304.3,7.1,휴무,일
2024-01-01,기타 산업,1020.1,0.6,조업,월
2024-01-02,기타 산업,1057.7,4.4,조업,화
2024-01-03,기타 산업,1062.8,4.0,조업,수
2024-01-04,기타 산업,1051.0,7.7,조업,목
2024-01-05,기타 산업,1022.1,3.9,조업,금
2024-01-06,기타 산업,317.4,4.7,휴무,토
2024-01-07,기타 산업,321.1,2.5,휴무,일
2024-01-08,기타 산업,1008.6,6.6,조업,월
2024-01-09,기타 산업,1113.2,3.3,조업,화
2024-01-10,기타 산업,1074.9,4.4,조업,수
2024-01-11,기타 산업,1017.6,7.6,조업,목
2024-01-12,기타 산업,977.3,5.0,조업,금
2024-01-13,기타 산업,318.4,7.0,휴무,토
2024-01-14,기타 산업,328.8,3.2,휴무,일
2024-01-15,기타 산업,1038.8,7.9,조업,월
2024-01-16,기타 산업,1073.6,0.7,조업,화
2024-01-17,기타 산업,969.5,5.3,조업,수
2024-01-18,기타 산업,1039.0,2.7,조업,목
2024-01-19,기타 산업,1069.9,2.6,조업,금
2024-01-20,기타 산업,318.3,2.7,휴무,토
2024-01-21,기타 산업,330.9,5.2,휴무,일
2024-01-22,기타 산업,1083.0,2.4,조업,월
2024-01-23,기타 산업,1002.5,5.7,조업,화
2024-01-24,기타 산업,1070.1,1.7,조업,수
2024-01-25,기타 산업,1039.8,4.6,조업,목
2024-01-26,기타 산업,975.4,2.5,조업,금
2024-01-27,기타 산업,326.5,3.3,휴무,토
2024-01-28,기타 산업,330.8,3.0,휴무,일
2024-01-29,기타 산업,1038.9,4.6,조업,월
2024-01-30,기타 산업,1051.2,1.9,조업,화
2024-01-31,기타 산업,969.1,4.1,조업,수
2024-02-01,기타 산업,1033.8,10.6,조업,목
2024-02-02,기타 산업,970.7,4.5,조업,금
2024-02-03,기타 산업,283.6,8.3,휴무,토
2024-02-04,기타 산업,285.5,9.9,휴무,일
2024-02-05,기타 산업,917.1,10.0,조업,월
2024-02-06,기타 산업,952.0,7.4,조업,화
2024-02-07,기타 산업,946.3,7.5,조업,수
2024-02-08,기타 산업,943.7,4.8,조업,목
2024-02-09,기타 산업,1006.4,7.9,조업,금
2024-02-10,기타 산업,281.6,6.8,휴무,토
2024-02-11,기타 산업,286.6,9.4,휴무,일
2024-02-12,기타 산업,947.3,5.9,조업,월
2024-02-13,기타 산업,986.8,4.0,조업,화
2024-02-14,기타 산업,975.9,6.2,조업,수
2024-02-15,기타 산업,989.1,8.6,조업,목
2024-02-16,기타 산업,1029.9,5.6,조업,금
2024-02-17,기타 산업,322.7,8.2,휴무,토
2024-02-18,기타 산업,290.2,6.9,휴무,일
2024-02-19,기타 산업,937.6,10.4,조업,월
2024-02-20,기타 산업,1000.5,8.8,조업,화
2024-02-21,기타 산업,920.4,4.2,조업,수
2024-02-22,기타 산업,949.2,7.4,조업,목
2024-02-23,기타 산업,943.6,6.8,조업,금
2024-02-24,기타 산업,298.2,7.3,휴무,토
2024-02-25,기타 산업,284.0,6.4,휴무,일
2024-02-26,기타 산업,918.7,7.2,조업,월
2024-02-27,기타 산업,967.5,8.8,조업,화
2024-02-28,기타 산업,1013.2,7.3,조업,수
2024-02-29,기타 산업,985.7,4.7,조업,목
2024-03-01,기타 산업,854.6,16.3,조업,금
2024-03-02,기타 산업,251.4,12.6,휴무,토
2024-03-03,기타 산업,263.8,12.0,휴무,일
2024-03-04,기타 산업,861.5,14.3,조업,월
2024-03-05,기타 산업,793.4,12.1,조업,화
2024-03-06,기타 산업,782.5,9.5,조업,수
2024-03-07,기타 산업,876.2,9.9,조업,목
2024-03-08,기타 산업,822.6,9.4,조업,금
2024-03-09,기타 산업,240.6,13.6,휴무,토
2024-03-10,기타 산업,264.0,14.2,휴무,일
2024-03-11,기타 산업,772.3,11.8,조업,월
2024-03-12,기타 산업,828.6,16.5,조업,화
2024-03-13,기타 산업,771.1,12.7,조업,수
2024-03-14,기타 산업,785.9,11.9,조업,목
2024-03-15,기타 산업,775.8,15.0,조업,금
2024-03-16,기타 산업,241.7,12.2,휴무,토
2024-03-17,기타 산업,239.7,11.8,휴무,일
2024-03-18,기타 산업,869.5,11.7,조업,월
2024-03-19,기타 산업,836.8,8.6,조업,화
2024-03-20,기타 산업,843.7,10.6,조업,수
2024-03-21,기타 산업,848.9,9.9,조업,목
2024-03-22,기타 산업,795.9,10.4,조업,금
2024-03-23,기타 산업,231.4,8.6,휴무,토
2024-03-24,기타 산업,245.7,14.1,휴무,일
2024-03-25,기타 산업,873.3,9.0,조업,월
2024-03-26,기타 산업,798.7,15.9,조업,화
2024-03-27,기타 산업,845.7,12.8,조업,수
2024-03-28,기타 산업,841.9,11.4,조업,목
2024-03-29,기타 산업,860.6,12.6,조업,금
2024-03-30,기타 산업,250.4,13.9,휴무,토
2024-03-31,기타 산업,227.3,14.0,휴무,일
2024-04-01,기타 산업,745.6,18.6,조업,월
2024-04-02,기타 산업,772.3,20.9,조업,화
2024-04-03,기타 산업,782.1,19.2,조업,수
2024-04-04,기타 산업,759.2,21.0,조업,목
2024-04-05,기타 산업,743.2,21.1,조업,금
2024-04-06,기타 산업,214.6,17.0,휴무,토
2024-04-07,기타 산업,231.9,20.9,휴무,일
2024-04-08,기타 산업,788.8,21.7,조업,월
2024-04-09,기타 산업,742.2,20.5,조업,화
2024-04-10,기타 산업,740.7,22.2,조업,수
2024-04-11,기타 산업,721.1,19.4,조업,목
2024-04-12,기타 산업,787.8,22.0,조업,금
2024-04-13,기타 산업,208.9,16.9,휴무,토
2024-04-14,기타 산업,230.7,23.9,휴무,일
2024-04-15,기타 산업,735.7,21.1,조업,월
2024-04-16,기타 산업,761.7,21.3,조업,화
2024-04-17,기타 산업,748.8,20.0,조업,수
2024-04-18,기타 산업,786.0,20.4,조업,목
2024-04-19,기타 산업,756.7,17.3,조업,금
2024-04-20,기타 산업,220.7,21.0,휴무,토
2024-04-21,기타 산업,202.1,18.5,휴무,일
2024-04-22,기타 산업,822.0,22.9,조업,월
2024-04-23,기타 산업,701.0,21.6,조업,화
2024-04-24,기타 산업,732.6,21.0,조업,수
2024-04-25,기타 산업,768.2,22.6,조업,목
2024-04-26,기타 산업,778.1,18.5,조업,금
2024-04-27,기타 산업,228.7,19.2,휴무,토
2024-04-28,기타 산업,244.5,16.5,휴무,일
2024-04-29,기타 산업,740.6,20.5,조업,월
2024-04-30,기타 산업,703.4,17.4,조업,화
2024-05-01,기타 산업,747.3,28.0,조업,수
2024-05-02,기타 산업,732.0,28.1,조업,목
2024-05-03,기타 산업,683.1,24.2,조업,금
2024-05-04,기타 산업,221.2,28.8,휴무,토
2024-05-05,기타 산업,218.4,27.0,휴무,일
2024-05-06,기타 산업,662.7,28.3,조업,월
2024-05-07,기타 산업,722.3,27.3,조업,화
2024-05-08,기타 산업,725.4,28.8,조업,수
2024-05-09,기타 산업,720.9,28.2,조업,목
2024-05-10,기타 산업,722.6,28.6,조업,금
2024-05-11,기타 산업,219.3,26.0,휴무,토
2024-05-12,기타 산업,217.3,29.0,휴무,일
2024-05-13,기타 산업,722.9,29.6,조업,월
2024-05-14,기타 산업,685.2,28.9,조업,화
2024-05-15,기타 산업,651.8,27.5,조업,수
2024-05-16,기타 산업,751.5,25.5,조업,목
2024-05-17,기타 산업,666.1,30.7,조업,금
2024-05-18,기타 산업,217.6,28.5,휴무,토
2024-05-19,기타 산업,202.4,29.0,휴무,일
2024-05-20,기타 산업,738.5,27.1,조업,월
2024-05-21,기타 산업,708.3,30.2,조업,화
2024-05-22,기타 산업,692.0,27.3,조업,수
2024-05-23,기타 산업,726.8,25.8,조업,목
2024-05-24,기타 산업,705.9,25.8,조업,금
2024-05-25,기타 산업,217.3,25.3,휴무,토
2024-05-26,기타 산업,219.5,28.3,휴무,일
2024-05-27,기타 산업,719.5,26.8,조업,월
2024-05-28,기타 산업,705.9,26.4,조업,화
2024-05-29,기타 산업,703.5,26.5,조업,수
2024-05-30,기타 산업,694.1,27.4,조업,목
2024-05-31,기타 산업,760.4,27.7,조업,금
2024-06-01,기타 산업,196.4,29.1,휴무,토
2024-06-02,기타 산업,191.7,34.4,휴무,일
2024-06-03,기타 산업,577.6,33.3,조업,월
2024-06-04,기타 산업,648.0,30.9,조업,화
2024-06-05,기타 산업,651.7,29.2,조업,수
2024-06-06,기타 산업,647.9,31.5,조업,목
2024-06-07,기타 산업,648.5,32.8,조업,금
2024-06-08,기타 산업,209.6,32.0,휴무,토
2024-06-09,기타 산업,209.7,35.8,휴무,일
2024-06-10,기타 산업,640.1,34.9,조업,월
2024-06-11,기타 산업,683.8,30.9,조업,화
2024-06-12,기타 산업,600.9,32.9,조업,수
2024-06-13,기타 산업,685.3,34.3,조업,목
2024-06-14,기타 산업,702.0,31.5,조업,금
2024-06-15,기타 산업,200.7,32.4,휴무,토
2024-06-16,기타 산업,204.5,31.4,휴무,일
2024-06-17,기타 산업,631.1,30.4,조업,월
2024-06-18,기타 산업,625.7,32.0,조업,화
2024-06-19,기타 산업,646.2,32.6,조업,수
2024-06-20,기타 산업,687.7,33.1,조업,목
2024-06-21,기타 산업,681.6,34.0,조업,금
2024-06-22,기타 산업,200.2,34.8,휴무,토
2024-06-23,기타 산업,192.5,28.6,휴무,일
2024-06-24,기타 산업,702.0,38.0,조업,월
2024-06-25,기타 산업,688.7,30.3,조업,화
2024-06-26,기타 산업,657.5,30.3,조업,수
2024-06-27,기타 산업,683.4,33.6,조업,목
2024-06-28,기타 산업,669.0,33.9,조업,금
2024-06-29,기타 산업,193.5,35.0,휴무,토
2024-06-30,기타 산업,193.5,33.5,휴무,일
2024-07-01,기타 산업,630.5,35.0,조업,월
2024-07-02,기타 산업,662.9,31.8,조업,화
2024-07-03,기타 산업,664.4,36.2,조업,수
2024-07-04,기타 산업,630.9,36.2,조업,목
2024-07-05,기타 산업,658.5,37.1,조업,금
2024-07-06,기타 산업,194.9,36.8,휴무,토
2024-07-07,기타 산업,182.7,36.2,휴무,일
2024-07-08,기타 산업,670.3,35.2,조업,월
2024-07-09,기타 산업,608.7,34.4,조업,화
2024-07-10,기타 산업,643.5,36.6,조업,수
2024-07-11,기타 산업,652.9,35.3,조업,목
2024-07-12,기타 산업,646.4,33.1,조업,금
2024-07-13,기타 산업,196.2,33.4,휴무,토
2024-07-14,기타 산업,200.7,37.4,휴무,일
2024-07-15,기타 산업,663.2,38.0,조업,월
2024-07-16,기타 산업,612.5,35.6,조업,화
2024-07-17,기타 산업,646.7,36.8,조업,수
2024-07-18,기타 산업,615.6,31.2,조업,목
2024-07-19,기타 산업,640.7,39.8,조업,금
2024-07-20,기타 산업,196.9,33.8,휴무,토
2024-07-21,기타 산업,182.3,34.6,휴무,일
2024-07-22,기타 산업,593.5,37.3,조업,월
2024-07-23,기타 산업,613.1,35.8,조업,화
2024-07-24,기타 산업,631.4,37.6,조업,수
2024-07-25,기타 산업,677.7,33.4,조업,목
2024-07-26,기타 산업,639.7,37.0,조업,금
2024-07-27,기타 산업,184.2,32.3,휴무,토
2024-07-28,기타 산업,194.4,35.0,휴무,일
2024-07-29,기타 산업,576.1,35.4,조업,월
2024-07-30,기타 산업,616.7,34.8,조업,화
2024-07-31,기타 산업,659.6,36.5,조업,수
2024-08-01,기타 산업,693.7,31.7,조업,목
2024-08-02,기타 산업,690.5,33.9,조업,금
2024-08-03,기타 산업,201.5,34.2,휴무,토
2024-08-04,기타 산업,205.0,34.6,휴무,일
2024-08-05,기타 산업,674.4,33.8,조업,월
2024-08-06,기타 산업,673.1,34.1,조업,화
2024-08-07,기타 산업,662.1,33.6,조업,수
2024-08-08,기타 산업,668.9,33.7,조업,목
2024-08-09,기타 산업,697.9,33.9,조업,금
2024-08-10,기타 산업,201.9,35.8,휴무,토
2024-08-11,기타 산업,193.2,34.2,휴무,일
2024-08-12,기타 산업,655.5,33.8,조업,월
2024-08-13,기타 산업,723.4,34.4,조업,화
2024-08-14,기타 산업,705.5,36.3,조업,수
2024-08-15,기타 산업,655.4,31.7,조업,목
2024-08-16,기타 산업,696.4,33.3,조업,금
2024-08-17,기타 산업,206.7,35.6,휴무,토
2024-08-18,기타 산업,198.9,32.7,휴무,일
2024-08-19,기타 산업,680.7,34.0,조업,월
2024-08-20,기타 산업,704.6,31.7,조업,화
2024-08-21,기타 산업,718.1,33.6,조업,수
2024-08-22,기타 산업,653.1,35.6,조업,목
2024-08-23,기타 산업,682.0,33.8,조업,금
2024-08-24,기타 산업,193.5,34.3,휴무,토
2024-08-25,기타 산업,218.9,33.7,휴무,일
2024-08-26,기타 산업,649.8,33.9,조업,월
2024-08-27,기타 산업,643.2,31.8,조업,화
2024-08-28,기타 산업,722.8,35.2,조업,수
2024-08-29,기타 산업,667.5,32.7,조업,목
2024-08-30,기타 산업,693.7,36.6,조업,금
2024-08-31,기타 산업,203.1,30.1,휴무,토
2024-09-01,기타 산업,221.6,27.7,휴무,일
2024-09-02,기타 산업,717.9,27.3,조업,월
2024-09-03,기타 산업,745.4,26.7,조업,화
2024-09-04,기타 산업,728.3,27.4,조업,수
2024-09-05,기타 산업,769.7,28.6,조업,목
2024-09-06,기타 산업,772.8,24.6,조업,금
2024-09-07,기타 산업,235.6,26.4,휴무,토
2024-09-08,기타 산업,221.1,28.4,휴무,일
2024-09-09,기타 산업,744.3,28.3,조업,월
2024-09-10,기타 산업,772.8,28.0,조업,화
2024-09-11,기타 산업,756.1,28.9,조업,수
2024-09-12,기타 산업,710.8,27.2,조업,목
2024-09-13,기타 산업,717.6,25.9,조업,금
2024-09-14,기타 산업,222.5,29.5,휴무,토
2024-09-15,기타 산업,232.7,24.8,휴무,일
2024-09-16,기타 산업,779.3,23.9,조업,월
2024-09-17,기타 산업,762.6,26.2,조업,화
2024-09-18,기타 산업,789.2,29.9,조업,수
2024-09-19,기타 산업,745.9,29.0,조업,목
2024-09-20,기타 산업,744.1,30.1,조업,금
2024-09-21,기타 산업,214.9,27.6,휴무,토
2024-09-22,기타 산업,225.8,26.8,휴무,일
2024-09-23,기타 산업,771.1,26.6,조업,월
2024-09-24,기타 산업,767.9,26.9,조업,화
2024-09-25,기타 산업,732.2,27.2,조업,수
2024-09-26,기타 산업,748.2,26.2,조업,목
2024-09-27,기타 산업,719.8,28.2,조업,금
2024-09-28,기타 산업,219.6,27.7,휴무,토
2024-09-29,기타 산업,225.3,26.0,휴무,일
2024-09-30,기타 산업,750.1,27.9,조업,월
2024-10-01,기타 산업,841.5,21.2,조업,화
2024-10-02,기타 산업,851.4,16.4,조업,수
2024-10-03,기타 산업,840.7,18.2,조업,목
2024-10-04,기타 산업,852.1,18.1,조업,금
2024-10-05,기타 산업,249.6,18.8,휴무,토
2024-10-06,기타 산업,245.7,19.3,휴무,일
2024-10-07,기타 산업,820.3,17.0,조업,월
2024-10-08,기타 산업,850.0,22.6,조업,화
2024-10-09,기타 산업,776.9,20.7,조업,수
2024-10-10,기타 산업,874.7,18.0,조업,목
2024-10-11,기타 산업,795.2,23.2,조업,금
2024-10-12,기타 산업,233.9,23.6,휴무,토
2024-10-13,기타 산업,258.3,18.9,휴무,일
2024-10-14,기타 산업,792.4,19.8,조업,월
2024-10-15,기타 산업,786.6,22.1,조업,화
2024-10-16,기타 산업,835.3,17.9,조업,수
2024-10-17,기타 산업,797.7,19.5,조업,목
2024-10-18,기타 산업,794.7,19.1,조업,금
2024-10-19,기타 산업,246.4,19.1,휴무,토
2024-10-20,기타 산업,249.8,23.0,휴무,일
2024-10-21,기타 산업,875.2,19.7,조업,월
2024-10-22,기타 산업,891.0,17.5,조업,화
2024-10-23,기타 산업,778.3,17.5,조업,수
2024-10-24,기타 산업,803.2,18.3,조업,목
2024-10-25,기타 산업,794.7,19.4,조업,금
2024-10-26,기타 산업,250.6,17.8,휴무,토
2024-10-27,기타 산업,246.2,18.8,휴무,일
2024-10-28,기타 산업,827.9,17.3,조업,월
