날짜,지역,수요량(MJ),기온(°C),요일
2024-04-18,봉화,214.2,22.2,목
2024-04-19,봉화,214.6,19.4,금
2024-04-20,봉화,206.9,19.0,토
2024-04-21,봉화,189.8,19.6,일
2024-04-22,봉화,209.7,15.6,월
2024-04-23,봉화,200.4,21.7,화
2024-04-24,봉화,220.1,18.5,수
2024-04-25,봉화,222.9,17.0,목
2024-04-26,봉화,207.6,18.9,금
2024-04-27,봉화,194.2,17.8,토
2024-04-28,봉화,198.0,24.9,일
2024-04-29,봉화,223.8,18.3,월
2024-04-30,봉화,226.3,19.4,화
2024-05-01,봉화,131.3,29.1,수
2024-05-02,봉화,161.3,25.5,목
2024-05-03,봉화,146.1,27.8,금
2024-05-04,봉화,125.4,26.2,토
2024-05-05,봉화,153.9,27.3,일
2024-05-06,봉화,170.9,29.1,월
2024-05-07,봉화,161.9,29.3,화
2024-05-08,봉화,156.9,31.4,수
2024-05-09,봉화,162.0,27.1,목
2024-05-10,봉화,150.3,30.4,금
2024-05-11,봉화,139.6,26.1,토
2024-05-12,봉화,144.1,29.2,일
2024-05-13,봉화,168.7,24.7,월
2024-05-14,봉화,152.0,26.2,화
2024-05-15,봉화,174.8,25.7,수
2024-05-16,봉화,147.4,28.0,목
2024-05-17,봉화,159.9,29.2,금
2024-05-18,봉화,144.4,27.1,토
2024-05-19,봉화,135.2,25.8,일
2024-05-20,봉화,143.8,23.5,월
2024-05-21,봉화,166.6,31.1,화
2024-05-22,봉화,166.8,27.6,수
2024-05-23,봉화,152.1,27.2,목
2024-05-24,봉화,153.0,27.6,금
2024-05-25,봉화,146.5,27.1,토
2024-05-26,봉화,143.5,27.8,일
2024-05-27,봉화,157.0,29.6,월
2024-05-28,봉화,143.6,25.6,화
2024-05-29,봉화,152.7,27.8,수
2024-05-30,봉화,153.9,27.7,목
2024-05-31,봉화,143.8,32.7,금
2024-06-01,봉화,88.1,29.0,토
2024-06-02,봉화,88.0,32.2,일
2024-06-03,봉화,102.4,34.2,월
2024-06-04,봉화,93.6,30.0,화
2024-06-05,봉화,100.0,33.8,수
2024-06-06,봉화,100.8,37.4,목
2024-06-07,봉화,92.0,32.9,금
2024-06-08,봉화,84.1,31.9,토
2024-06-09,봉화,87.7,34.3,일
2024-06-10,봉화,94.2,30.3,월
2024-06-11,봉화,97.9,34.7,화
2024-06-12,봉화,98.1,34.1,수
2024-06-13,봉화,97.4,36.2,목
2024-06-14,봉화,91.8,32.2,금
2024-06-15,봉화,76.1,33.5,토
2024-06-16,봉화,85.7,32.6,일
2024-06-17,봉화,91.8,30.3,월
2024-06-18,봉화,97.4,34.6,화
2024-06-19,봉화,97.7,33.2,수
2024-06-20,봉화,102.2,33.2,목
2024-06-21,봉화,89.2,33.2,금
2024-06-22,봉화,88.2,36.3,토
2024-06-23,봉화,81.2,31.8,일
2024-06-24,봉화,95.7,33.8,월
2024-06-25,봉화,94.6,36.1,화
2024-06-26,봉화,100.6,31.3,수
2024-06-27,봉화,97.1,34.8,목
2024-06-28,봉화,96.1,34.3,금
2024-06-29,봉화,91.7,33.5,토
2024-06-30,봉화,85.9,34.2,일
2024-07-01,봉화,67.9,37.7,월
2024-07-02,봉화,70.4,39.1,화
2024-07-03,봉화,76.8,33.7,수
2024-07-04,봉화,80.9,34.7,목
2024-07-05,봉화,78.0,32.9,금
2024-07-06,봉화,70.3,33.8,토
2024-07-07,봉화,69.6,34.9,일
2024-07-08,봉화,75.0,33.9,월
2024-07-09,봉화,80.6,35.6,화
2024-07-10,봉화,73.7,33.8,수
2024-07-11,봉화,76.9,36.2,목
2024-07-12,봉화,73.5,36.7,금
2024-07-13,봉화,67.5,31.4,토
2024-07-14,봉화,69.0,33.5,일
2024-07-15,봉화,79.9,33.7,월
2024-07-16,봉화,77.6,34.4,화
2024-07-17,봉화,77.8,35.3,수
2024-07-18,봉화,79.0,35.0,목
2024-07-19,봉화,82.4,33.4,금
2024-07-20,봉화,64.8,34.5,토
2024-07-21,봉화,66.4,35.4,일
2024-07-22,봉화,85.5,36.3,월
2024-07-23,봉화,78.3,33.4,화
2024-07-24,봉화,78.7,31.5,수
2024-07-25,봉화,74.6,33.2,목
2024-07-26,봉화,79.8,32.8,금
2024-07-27,봉화,69.4,37.0,토
2024-07-28,봉화,74.8,33.3,일
2024-07-29,봉화,68.7,33.5,월
2024-07-30,봉화,72.7,35.9,화
2024-07-31,봉화,75.5,37.0,수
2024-08-01,봉화,103.0,34.2,목
2024-08-02,봉화,93.5,30.6,금
2024-08-03,봉화,93.3,32.8,토
2024-08-04,봉화,84.1,31.7,일
2024-08-05,봉화,93.5,33.9,월
2024-08-06,봉화,88.8,33.3,화
2024-08-07,봉화,89.8,37.4,수
2024-08-08,봉화,96.1,32.3,목
2024-08-09,봉화,89.9,36.8,금
2024-08-10,봉화,89.9,37.0,토
2024-08-11,봉화,82.4,33.8,일
2024-08-12,봉화,92.8,34.1,월
2024-08-13,봉화,91.6,35.5,화
2024-08-14,봉화,93.6,32.8,수
2024-08-15,봉화,99.8,31.0,목
2024-08-16,봉화,102.1,34.1,금
2024-08-17,봉화,91.2,29.4,토
2024-08-18,봉화,84.7,38.0,일
2024-08-19,봉화,95.0,36.8,월
2024-08-20,봉화,94.8,30.2,화
2024-08-21,봉화,92.2,35.1,수
2024-08-22,봉화,99.1,31.8,목
2024-08-23,봉화,99.1,33.0,금
2024-08-24,봉화,88.7,33.5,토
2024-08-25,봉화,87.6,32.1,일
2024-08-26,봉화,102.5,31.1,월
2024-08-27,봉화,101.7,31.7,화
2024-08-28,봉화,97.2,32.5,수
2024-08-29,봉화,91.4,32.0,목
2024-08-30,봉화,91.2,29.5,금
2024-08-31,봉화,87.5,32.3,토
2024-09-01,봉화,135.5,29.5,일
2024-09-02,봉화,142.9,25.7,월
2024-09-03,봉화,164.7,28.5,화
2024-09-04,봉화,159.5,30.0,수
2024-09-05,봉화,167.1,28.8,목
2024-09-06,봉화,159.0,28.2,금
2024-09-07,봉화,129.2,26.9,토
2024-09-08,봉화,138.5,26.1,일
2024-09-09,봉화,168.8,27.6,월
2024-09-10,봉화,163.1,27.7,화
2024-09-11,봉화,151.6,26.6,수
2024-09-12,봉화,148.3,24.8,목
2024-09-13,봉화,154.1,28.6,금
2024-09-14,봉화,139.9,29.4,토
2024-09-15,봉화,153.5,26.8,일
2024-09-16,봉화,163.0,27.3,월
2024-09-17,봉화,159.5,26.7,화
2024-09-18,봉화,155.6,29.4,수
2024-09-19,봉화,154.1,22.8,목
2024-09-20,봉화,158.1,30.0,금
2024-09-21,봉화,126.7,28.4,토
2024-09-22,봉화,141.5,26.1,일
2024-09-23,봉화,163.4,28.3,월
2024-09-24,봉화,157.1,27.2,화
2024-09-25,봉화,146.4,27.5,수
2024-09-26,봉화,157.3,23.0,목
2024-09-27,봉화,149.2,27.8,금
2024-09-28,봉화,143.0,24.3,토
2024-09-29,봉화,142.5,27.0,일
2024-09-30,봉화,137.5,31.2,월
2024-10-01,봉화,228.6,18.6,화
2024-10-02,봉화,212.1,22.9,수
2024-10-03,봉화,232.6,23.9,목
2024-10-04,봉화,228.7,19.8,금
2024-10-05,봉화,218.8,19.1,토
2024-10-06,봉화,211.5,17.9,일
2024-10-07,봉화,222.2,19.2,월
2024-10-08,봉화,235.8,25.2,화
2024-10-09,봉화,244.1,21.2,수
2024-10-10,봉화,251.2,17.2,목
2024-10-11,봉화,222.1,15.0,금
2024-10-12,봉화,213.9,19.1,토
2024-10-13,봉화,206.2,20.4,일
2024-10-14,봉화,219.7,20.0,월
2024-10-15,봉화,239.4,17.0,화
2024-10-16,봉화,249.3,21.4,수
2024-10-17,봉화,239.0,18.4,목
2024-10-18,봉화,244.7,19.4,금
2024-10-19,봉화,210.1,22.0,토
2024-10-20,봉화,217.9,19.3,일
2024-10-21,봉화,223.1,21.3,월
2024-10-22,봉화,227.7,17.3,화
2024-10-23,봉화,244.2,23.0,수
2024-10-24,봉화,217.5,17.8,목
2024-10-25,봉화,217.9,22.5,금
2024-10-26,봉화,201.5,21.0,토
2024-10-27,봉화,199.9,23.2,일
2024-10-28,봉화,233.1,22.3,월
2024-10-29,봉화,208.2,20.5,화
2024-10-30,봉화,228.5,15.6,수
2024-10-31,봉화,218.0,20.5,목
2024-11-01,봉화,356.2,10.3,금
2024-11-02,봉화,309.7,13.6,토
2024-11-03,봉화,293.5,14.1,일
2024-11-04,봉화,375.0,11.8,월
2024-11-05,봉화,348.7,12.6,화
2024-11-06,봉화,322.3,17.1,수
2024-11-07,봉화,375.3,14.1,목
2024-11-08,봉화,361.4,11.9,금
2024-11-09,봉화,301.1,10.5,토
2024-11-10,봉화,324.3,13.3,일
2024-11-11,봉화,373.7,14.7,월
2024-11-12,봉화,367.2,12.4,화
2024-11-13,봉화,362.1,11.8,수
2024-11-14,봉화,354.2,12.9,목
2024-11-15,봉화,318.7,13.3,금
2024-11-16,봉화,313.4,10.3,토
2024-11-17,봉화,324.8,9.1,일
2024-11-18,봉화,352.2,14.2,월
2024-11-19,봉화,370.4,10.3,화
2024-11-20,봉화,349.0,16.6,수
2024-11-21,봉화,350.0,13.5,목
2024-11-22,봉화,344.4,13.6,금
2024-11-23,봉화,326.0,12.4,토
2024-11-24,봉화,290.0,17.2,일
2024-11-25,봉화,326.0,12.3,월
2024-11-26,봉화,336.3,15.7,화
2024-11-27,봉화,357.6,9.6,수
2024-11-28,봉화,358.0,16.0,목
2024-11-29,봉화,353.6,12.9,금
2024-11-30,봉화,298.2,15.3,토
2024-12-01,봉화,406.4,6.8,일
2024-12-02,봉화,454.4,4.7,월
2024-12-03,봉화,475.1,9.2,화
2024-12-04,봉화,465.4,8.3,수
2024-12-05,봉화,443.5,8.1,목
2024-12-06,봉화,466.4,6.4,금
2024-12-07,봉화,422.5,7.6,토
2024-12-08,봉화,408.0,6.7,일
2024-12-09,봉화,482.9,13.3,월
2024-12-10,봉화,456.6,7.8,화
2024-12-11,봉화,459.0,6.1,수
2024-12-12,봉화,418.6,7.6,목
2024-12-13,봉화,447.3,3.9,금
2024-12-14,봉화,410.8,7.4,토
2024-12-15,봉화,385.0,10.0,일
2024-12-16,봉화,497.1,5.5,월
2024-12-17,봉화,482.4,7.3,화
2024-12-18,봉화,446.0,11.1,수
2024-12-19,봉화,455.7,6.8,목
2024-12-20,봉화,454.8,3.1,금
2024-12-21,봉화,427.0,8.8,토
2024-12-22,봉화,408.0,8.2,일
2024-12-23,봉화,491.3,5.7,월
2024-12-24,봉화,468.8,6.0,화
2024-12-25,봉화,495.8,7.3,수
2024-12-26,봉화,432.1,9.0,목
2024-12-27,봉화,475.4,4.6,금
2024-12-28,봉화,406.3,6.9,토
2024-12-29,봉화,419.7,9.0,일
2024-12-30,봉화,480.0,7.1,월
2024-12-31,봉화,498.2,6.3,화
